Time	GLC	G6P	F6P	FBP
350.6666667	0.090132713	2.633756847	0.106702994	3.287143685
351.3333333	0.066663699	2.618258352	0.09422985	3.381271051
352	0.080263244	2.613638513	0.108488615	3.383353541
352.6666667	0.070216154	2.606048971	0.111485902	3.406957948
353.3333333	0.073575312	2.603711745	0.10787413	3.338787048
354	0.068186472	2.603424887	0.106169575	3.37099205
354.6666667	0.063150753	2.620845997	0.110154974	3.481845188
355.3333333	0.072661519	2.581391369	0.106248572	3.394070239
356	0.064004003	2.582637334	0.109637641	3.393068479
356.6666667	0.069940742	2.588935272	0.109864521	3.493734131
357.3333333	0.067555774	2.588571111	0.104980498	3.500627214
358	0.064674876	2.584528069	0.105114097	3.392699886
358.6666667	0.068006975	2.572609871	0.104067711	3.461693614
359.3333333	0.05209724	2.545494352	0.109923067	3.430275973
360	0.05668077	2.562684314	0.101627075	3.459511766
360.6666667	0.046559284	2.539470681	0.103088794	3.443070624
361.3333333	0.062197825	2.531136436	0.108497007	3.393979931
362	0.052807564	2.548431079	0.105369478	3.494184239
362.6666667	0.047461949	2.514603055	0.107353451	3.519622664
363.3333333	0.063538002	2.542196646	0.104020918	3.520158715
364	0.058024564	2.552042349	0.105363329	3.486408451
364.6666667	0.057095849	2.538016958	0.104111474	3.434845989
365.3333333	0.044910954	2.545039517	0.09803836	3.452974715
366	0.045409882	2.525338583	0.108460799	3.501576125
366.6666667	0.045787863	2.533432846	0.103939843	3.506019962
367.3333333	0.038572856	2.532446496	0.097032902	3.535070904
368	0.040879232	2.53250254	0.114439892	3.696656701
368.6666667	0.041855989	2.520827798	0.098004176	3.515624785
369.3333333	0.03272059	2.510685911	0.10664556	3.56889112
370	0.041989825	2.522750045	0.099651353	3.604721773
370.6666667	0.044206049	2.514213055	0.103551317	3.555659669
371.3333333	0.026435802	2.489207979	0.10737383	3.56859033
372	0.033426969	2.494938516	0.097078159	3.549017082
372.6666667	0.027876314	2.489612045	0.105632467	3.564056948
373.3333333	0.023015514	2.463117307	0.097424809	3.583536512
374	0.031799332	2.469307612	0.101519914	3.549901058
374.6666667	0.027015496	2.475712817	0.095083779	3.603425131
375.3333333	0.023860823	2.472945996	0.103937758	3.627973187
376	0.027773509	2.446375764	0.107814814	3.534465561
376.6666667	0.028728153	2.480238983	0.1010113	3.596577131
377.3333333	0.022278654	2.466962059	0.109058791	3.690485545
378	0.024145803	2.46078581	0.095541112	3.564800799
378.6666667	0.023841797	2.450155165	0.103119523	3.577537377
379.3333333	0.033453988	2.448274571	0.101609647	3.603302577
380	0.028691837	2.429771252	0.106603724	3.667632645
380.6666667	0.016038167	2.432500713	0.095215457	3.509731263
381.3333333	0.021841433	2.407507287	0.098092123	3.600531117
382	0.019468653	2.393981764	0.100784	3.614299096
382.6666667	0.018288034	2.385398964	0.098455548	3.564127656
383.3333333	0.017612293	2.392744847	0.096927731	3.55010105
384	0.018013705	2.398249499	0.095031281	3.638689372
384.6666667	0.021642583	2.412383152	0.096161795	3.594456204
385.3333333	0.020816659	2.375845073	0.091543583	3.650245059
386	0.010337799	2.371528599	0.103714231	3.684708945
386.6666667	0.010718145	2.384909376	0.102620402	3.668738174
387.3333333	0.011758407	2.378059919	0.104700827	3.669377258
388	0.014968098	2.379964094	0.09419783	3.720432387
388.6666667	0.008510946	2.400658828	0.102464203	3.69170692
389.3333333	0.00715095	2.383412706	0.103619955	3.672862823
390	0.008969772	2.368839784	0.098216989	3.654575789
390.6666667	0.015102435	2.370606655	0.105235931	3.758505052
391.3333333	0.006701521	2.359918149	0.096730616	3.755665001
392	0.008463966	2.355899782	0.094542629	3.759804625
392.6666667	0.004019075	2.356914341	0.098206843	3.745215635
393.3333333	0.006859678	2.339471009	0.094124695	3.723590497
394	0.011287867	2.329952057	0.095591243	3.710596909
394.6666667	3.65E-09	2.327603006	0.094445484	3.782867906
395.3333333	3.66E-09	2.331368077	0.089810105	3.805681988
396	4.03E-08	2.341812968	0.095717671	3.757861942
396.6666667	4.43E-07	2.310695942	0.090243519	3.791606519
397.3333333	3.67E-09	2.332417146	0.095358241	3.758872035
398	3.66E-09	2.321483243	0.092301648	3.738442189
398.6666667	4.03E-08	2.312844843	0.092612043	3.85022423
399.3333333	3.66E-09	2.32574188	0.095864235	3.806306014
400	3.66E-09	2.299872646	0.088135706	3.838230914
400.6666667	3.62E-09	2.271886067	0.090824808	3.66707199
401.3333333	3.97E-08	2.262017967	0.092817553	3.774641013
402	3.65E-09	2.262672361	0.094143648	3.815240415
402.6666667	3.64E-09	2.267504777	0.100644747	3.838777798
403.3333333	3.66E-09	2.286947555	0.095024117	3.717047777
404	3.65E-09	2.267700166	0.102720494	3.929275215
404.6666667	3.65E-09	2.250836433	0.098124106	3.903456844
405.3333333	3.66E-09	2.274728898	0.086429877	3.793344508
406	3.66E-09	2.254709256	0.095055278	3.912136576
406.6666667	3.65E-09	2.247074005	0.0897925	3.799826173
407.3333333	3.62E-09	2.243877937	0.094071792	3.804635059
408	3.62E-10	2.226334204	0.085229009	3.822828289
408.6666667	3.65E-11	2.213174057	0.087719903	3.850849879
409.3333333	3.67E-12	2.236488249	0.096607785	3.908416717
410	3.67E-13	2.239118518	0.097382181	3.899034976
410.6666667	3.68E-14	2.246134077	0.085171776	3.847075651
411.3333333	3.69E-15	2.258497713	0.095253468	4.013257104
412	3.65E-16	2.226036297	0.088816042	3.882782014
412.6666667	3.64E-17	2.210066454	0.096659014	3.857052078
413.3333333	3.64E-18	2.203608417	0.091242761	3.898306408
414	3.63E-19	2.210806822	0.098743075	3.923186961
414.6666667	3.62E-19	2.194451928	0.094586078	3.873561183
415.3333333	3.62E-20	2.183526399	0.089935208	3.881816717
416	3.63E-20	2.175267341	0.081859405	3.908594203
416.6666667	3.64E-20	2.189322433	0.091407782	4.029047498
417.3333333	3.66E-20	2.188869835	0.091035693	3.973767459
418	3.66E-20	2.171254725	0.090457949	3.953798256
418.6666667	3.65E-20	2.165867002	0.090351838	4.014611485
419.3333333	3.66E-20	2.194340938	0.087400788	3.932596707
420	3.65E-20	2.184388542	0.088679616	3.896724994
420.6666667	3.66E-20	2.205862071	0.095068704	4.030734743
421.3333333	3.65E-20	2.17577344	0.08946158	3.93656552
422	3.66E-20	2.150620544	0.084600032	4.02310881
422.6666667	3.68E-20	2.170121777	0.090556077	3.930641038
423.3333333	3.66E-20	2.168456785	0.090745959	4.047722102
424	3.68E-20	2.138941696	0.08798956	4.05261995
424.6666667	3.65E-20	2.111750852	0.078523625	3.959369755
425.3333333	3.67E-20	2.136031088	0.090788916	3.943400081
426	3.67E-20	2.129023116	0.089696775	3.958738249
426.6666667	3.65E-20	2.131313051	0.090617478	3.944414499
427.3333333	3.65E-20	2.118257477	0.090040798	3.979048444
428	3.65E-20	2.111912091	0.08390191	3.946864456
428.6666667	3.65E-20	2.114649816	0.077187396	4.045643989
429.3333333	3.65E-20	2.100916171	0.080586682	4.04911197
430	3.66E-20	2.104993978	0.078007333	3.999148833
430.6666667	3.66E-20	2.116872947	0.092062124	4.081136022
431.3333333	3.66E-20	2.098091769	0.077870406	4.098333322
432	3.65E-20	2.087627586	0.075978228	4.043024106
432.6666667	3.66E-20	2.097326646	0.088927174	4.025062689
433.3333333	3.66E-20	2.078975766	0.091497767	4.007755543
434	3.67E-20	2.066060982	0.090332214	4.043204774
434.6666667	3.65E-20	2.061261163	0.077278441	4.010886884
435.3333333	3.65E-20	2.070815673	0.070552476	4.205288251
436	3.64E-20	2.061844921	0.080132319	4.064564639
436.6666667	3.65E-20	2.057559474	0.081517356	4.004938845
437.3333333	3.66E-20	2.051770818	0.092011077	4.105512974
438	3.68E-20	2.052021903	0.087446662	4.130113668
438.6666667	3.69E-20	2.067210387	0.085274245	4.166280718
439.3333333	3.68E-20	2.046962817	0.094153359	4.053853984
440	3.67E-20	2.03099731	0.099245284	4.222102798
440.6666667	3.63E-20	2.015303961	0.091908664	4.110728582
441.3333333	3.62E-20	2.004888205	0.090846576	4.069627292
442	3.63E-20	2.02705222	0.07613775	4.006277925
442.6666667	3.64E-20	2.009689195	0.081020658	4.109959822
443.3333333	3.65E-20	2.00294636	0.08595597	4.077216257
444	3.64E-20	2.028275816	0.083453939	4.126172555
444.6666667	3.63E-20	1.993696316	0.084481833	4.032197664
445.3333333	3.63E-20	1.986657645	0.079618042	4.05654252
446	3.61E-20	1.975315269	0.083071141	4.114670893
446.6666667	3.61E-20	1.980694005	0.082196708	4.140629698
447.3333333	3.62E-20	1.990599714	0.080959328	4.109874131
448	3.65E-20	1.982491169	0.076358488	4.234869066
448.6666667	3.65E-20	1.970937888	0.080176749	4.186494239
449.3333333	3.65E-20	1.990121809	0.08351556	4.244685519
450	3.65E-20	1.990514554	0.076500942	4.107912471
450.6666667	3.65E-20	1.984595418	0.071758282	4.198548001
451.3333333	3.65E-20	1.977731415	0.078016269	4.221657356
452	3.66E-20	1.961321082	0.07874662	4.110730553
452.6666667	3.63E-20	1.944166461	0.067985665	4.109437137
453.3333333	3.63E-20	1.947720465	0.082121387	4.218195658
454	3.64E-20	1.970367427	0.084844973	4.206827026
454.6666667	3.63E-20	1.935206098	0.087019875	4.200101288
455.3333333	3.65E-20	1.923151036	0.084449136	4.142020408
456	3.64E-20	1.932392771	0.080804437	4.139412911
456.6666667	3.66E-20	1.940597771	0.085898305	4.209583297
457.3333333	3.67E-20	1.932762617	0.075505181	4.20135527
458	3.65E-20	1.908758157	0.08276031	4.138681651
458.6666667	3.65E-20	1.905979793	0.077475729	4.242083705
459.3333333	3.65E-20	1.912303171	0.073876375	4.225452726
460	3.66E-20	1.90806232	0.078511359	4.223775626
460.6666667	3.66E-20	1.903460197	0.077303483	4.255089251
461.3333333	3.65E-20	1.881780851	0.06435908	4.125569884
462	3.65E-20	1.907168982	0.068457153	4.163919102
462.6666667	3.65E-20	1.89025154	0.072982795	4.173863061
463.3333333	3.65E-20	1.884149608	0.070119638	4.176937468
464	3.63E-20	1.869559108	0.073475233	4.324195535
464.6666667	3.65E-20	1.877362056	0.078659197	4.195830106
465.3333333	3.63E-20	1.866214653	0.078098495	4.180926673
466	3.64E-20	1.884407671	0.081682545	4.329624982
466.6666667	3.63E-20	1.873906479	0.083294435	4.314151561
467.3333333	3.62E-20	1.876639658	0.082333838	4.298344538
468	3.64E-20	1.846595066	0.080577922	4.17445957
468.6666667	3.66E-20	1.871880679	0.080579681	4.350449211
469.3333333	3.67E-20	1.877139897	0.068340007	4.285602229
470	3.68E-20	1.884663322	0.072884867	4.360931681
470.6666667	3.68E-20	1.851189832	0.08167455	4.251178059
471.3333333	3.68E-20	1.873815826	0.080074735	4.361631022
472	3.68E-20	1.843228282	0.074591899	4.228666036
472.6666667	3.66E-20	1.827864591	0.074165036	4.303445916
473.3333333	3.66E-20	1.850481486	0.079107558	4.336361708
474	3.66E-20	1.821354388	0.077808434	4.350934657
474.6666667	3.67E-20	1.835268882	0.072206961	4.305589094
475.3333333	3.67E-20	1.828839122	0.080522545	4.29525656
476	3.67E-20	1.828565922	0.073445937	4.32450394
476.6666667	3.67E-20	1.81693129	0.072593654	4.417912965
477.3333333	3.68E-20	1.826324537	0.070496458	4.359057072
478	3.67E-20	1.829838201	0.07437022	4.340126269
478.6666667	3.67E-20	1.803820966	0.06338168	4.375018901
479.3333333	3.66E-20	1.812526899	0.081813702	4.381070755
480	3.63E-20	1.781741842	0.06652922	4.377578406
480.6666667	3.61E-20	1.78111224	0.069549507	4.386257163
481.3333333	3.63E-20	1.787760445	0.071107686	4.375200485
482	3.64E-20	1.781600321	0.074258009	4.214038793
482.6666667	3.66E-20	1.790407668	0.079428368	4.39769577
483.3333333	3.66E-20	1.804543559	0.078834454	4.432731496
484	3.66E-20	1.78547205	0.074158241	4.456737066
484.6666667	3.65E-20	1.756822029	0.067086111	4.346910566
485.3333333	3.65E-20	1.758375289	0.06670142	4.405199467
486	3.65E-20	1.758986815	0.070248186	4.38902884
486.6666667	3.65E-20	1.749015714	0.072213469	4.413335269
487.3333333	3.65E-20	1.74433078	0.07027195	4.456413321
488	3.67E-20	1.743614564	0.075697676	4.396314079
488.6666667	3.68E-20	1.762765398	0.070609543	4.424641574
489.3333333	3.66E-20	1.727618224	0.075953278	4.494353419
490	3.67E-20	1.748718762	0.070728505	4.347078486
490.6666667	3.68E-20	1.74949058	0.058652398	4.32972042
491.3333333	3.67E-20	1.759306563	0.070904293	4.462341934
492	3.67E-20	1.755161832	0.076647504	4.49537553
492.6666667	3.67E-20	1.737730384	0.068155899	4.434771632
493.3333333	3.66E-20	1.721767382	0.069651907	4.436274382
494	3.66E-20	1.739773104	0.059644948	4.452245042
494.6666667	3.65E-20	1.720341305	0.062537075	4.46292186
495.3333333	3.66E-20	1.711271745	0.071547307	4.40998115
496	3.67E-20	1.69501335	0.082817634	4.394025272
496.6666667	3.67E-20	1.729409954	0.075357628	4.52244085
497.3333333	3.66E-20	1.70496598	0.067016094	4.448474624
498	3.66E-20	1.685677751	0.064494934	4.352961715
498.6666667	3.66E-20	1.702894641	0.077134373	4.401850225
499.3333333	3.66E-20	1.699044375	0.066886954	4.554417066
500	3.68E-20	1.695270765	0.075879467	4.566783421
500.6666667	3.69E-20	1.692069775	0.07323346	4.430695837
501.3333333	3.68E-20	1.699118024	0.067317847	4.552119396
502	3.70E-20	1.700311525	0.075908014	4.472328735
502.6666667	3.68E-20	1.6691313	0.081772029	4.485095858
503.3333333	3.68E-20	1.673113948	0.077148493	4.461247517
504	3.68E-20	1.658482163	0.065902127	4.504505251
504.6666667	3.67E-20	1.664009315	0.078692742	4.57117853
505.3333333	3.67E-20	1.656145253	0.068016315	4.497557702
506	3.66E-20	1.652823887	0.055924457	4.486481984
506.6666667	3.66E-20	1.644388202	0.058660733	4.463831239
507.3333333	3.68E-20	1.676961112	0.061519116	4.557785656
508	3.67E-20	1.66032973	0.071450582	4.54748486
508.6666667	3.67E-20	1.626379497	0.071432013	4.575858711
509.3333333	3.67E-20	1.662106395	0.067039553	4.570264962
510	3.68E-20	1.637293399	0.068639856	4.596669895
510.6666667	3.68E-20	1.63165056	0.068903635	4.614293709
511.3333333	3.67E-20	1.63910795	0.071636339	4.569353384
512	3.67E-20	1.641675037	0.060090517	4.616870306
512.6666667	3.67E-20	1.640813114	0.063371277	4.514369189
513.3333333	3.67E-20	1.642658299	0.054652193	4.50047941
514	3.68E-20	1.633234006	0.067187028	4.626299495
514.6666667	3.67E-20	1.637001113	0.075107397	4.523324852
515.3333333	3.67E-20	1.636354184	0.073068468	4.566707461
516	3.67E-20	1.607103209	0.070508231	4.522607634
516.6666667	3.68E-20	1.627563512	0.065900536	4.482007058
517.3333333	3.69E-20	1.619090777	0.081813604	4.601939818
518	3.66E-20	1.611559093	0.068069697	4.558940011
518.6666667	3.67E-20	1.600495034	0.061191204	4.627337475
519.3333333	3.66E-20	1.600675175	0.066369293	4.601396668
520	3.65E-20	1.590761003	0.068165628	4.627099316
520.6666667	3.65E-20	1.600675388	0.064461904	4.51872734
521.3333333	3.65E-20	1.609112336	0.063165824	4.563188636
522	3.65E-20	1.603382051	0.067683839	4.597804238
522.6666667	3.65E-20	1.581014583	0.060167396	4.638279132
523.3333333	3.65E-20	1.542254964	0.068583885	4.623143024
524	3.64E-20	1.555536414	0.066768525	4.607125533
524.6666667	3.64E-20	1.56969537	0.074988047	4.677662651
525.3333333	3.64E-20	1.568888081	0.068108655	4.742400604
526	3.66E-20	1.571048859	0.064152135	4.643568735
526.6666667	3.65E-20	1.577459268	0.059174252	4.629710205
527.3333333	3.65E-20	1.563567601	0.058906796	4.66939677
528	3.65E-20	1.570210313	0.060963676	4.615780228
528.6666667	3.66E-20	1.580821212	0.062244308	4.679679647
529.3333333	3.66E-20	1.555906778	0.061564927	4.55002729
530	3.67E-20	1.569635438	0.065076117	4.671390759
530.6666667	3.66E-20	1.530405164	0.058845336	4.692900509
531.3333333	3.65E-20	1.535928777	0.069802148	4.429593227
532	3.65E-20	1.55012147	0.067610006	4.748330364
532.6666667	3.65E-20	1.518701388	0.066146768	4.637000407
533.3333333	3.66E-20	1.529997788	0.058459329	4.680105206
534	3.66E-20	1.540595988	0.069039888	4.709855298
534.6666667	3.66E-20	1.525497684	0.058229606	4.572482375
535.3333333	3.67E-20	1.534001074	0.060550706	4.724582076
536	3.67E-20	1.50996896	0.057953819	4.714346048
536.6666667	3.67E-20	1.540626068	0.071625363	4.637856029
537.3333333	3.66E-20	1.529048173	0.071422851	4.724144568
538	3.66E-20	1.512496829	0.067345896	4.718954982
538.6666667	3.67E-20	1.498517583	0.05460363	4.659278297
539.3333333	3.66E-20	1.524295274	0.060263432	4.776646349
540	3.65E-20	1.490580483	0.072621766	4.693498705
540.6666667	3.65E-20	1.490846886	0.078064019	4.650685771
541.3333333	3.63E-20	1.503723176	0.056703588	4.624420591
542	3.63E-20	1.483113045	0.056235716	4.610208102
542.6666667	3.63E-20	1.481248222	0.065029166	4.599373115
543.3333333	3.62E-20	1.463965228	0.06186487	4.707802736
544	3.67E-20	1.483013367	0.058968081	4.754358177
544.6666667	3.68E-20	1.483144846	0.066168318	4.696195338
545.3333333	3.66E-20	1.493459679	0.063256998	4.776836555
546	3.67E-20	1.48932594	0.062423929	4.73325467
546.6666667	3.68E-20	1.470856218	0.069370356	4.70292179
547.3333333	3.68E-20	1.483956624	0.067578626	4.709346517
548	3.69E-20	1.506578591	0.058281039	4.685685679
548.6666667	3.68E-20	1.473300244	0.070980452	4.808774152
549.3333333	3.69E-20	1.468581978	0.055107703	4.784257898
550	3.69E-20	1.474839825	0.067040669	4.757248003
550.6666667	3.66E-20	1.435679422	0.064246681	4.725361372
551.3333333	3.66E-20	1.433769454	0.059353802	4.758802101
552	3.68E-20	1.460550848	0.068083277	4.767860239
552.6666667	3.68E-20	1.447386548	0.064027688	4.796191398
553.3333333	3.67E-20	1.459017574	0.055144308	4.737796064
554	3.66E-20	1.449665136	0.065344814	4.810189065
554.6666667	3.64E-20	1.427935875	0.064979232	4.813193414
555.3333333	3.66E-20	1.439594069	0.057069349	4.690112573
556	3.66E-20	1.434969423	0.068310338	4.838684402
556.6666667	3.65E-20	1.42617855	0.051711623	4.760827669
557.3333333	3.65E-20	1.433252968	0.063891019	4.730030091
558	3.65E-20	1.418408436	0.060107484	4.765266475
558.6666667	3.65E-20	1.435835399	0.069658694	4.819517211
559.3333333	3.64E-20	1.395383687	0.05133857	4.780413122
560	3.64E-20	1.412370066	0.065645218	4.799406151
560.6666667	3.64E-20	1.398685235	0.051527222	4.720392891
561.3333333	3.69E-20	1.4255824	0.06415411	4.823885987
562	3.67E-20	1.393138989	0.047214435	4.76282344
562.6666667	3.67E-20	1.401656827	0.058974611	4.77549881
563.3333333	3.67E-20	1.400275488	0.062997915	4.801916302
564	3.69E-20	1.400806666	0.053948004	4.820590078
564.6666667	3.68E-20	1.401269417	0.063951509	4.882647211
565.3333333	3.67E-20	1.392911876	0.054738259	4.842415468
566	3.68E-20	1.388981172	0.054728264	4.868311426
566.6666667	3.69E-20	1.373006965	0.05585088	4.842175215
567.3333333	3.69E-20	1.404674165	0.062273923	4.915038221
568	3.69E-20	1.387231285	0.051029174	4.853457653
568.6666667	3.67E-20	1.369294648	0.064548872	4.944879515
569.3333333	3.67E-20	1.373846933	0.063442576	4.814543936
570	3.68E-20	1.360301502	0.064907852	4.846226395
570.6666667	3.69E-20	1.373036113	0.056382357	4.824983291
571.3333333	3.69E-20	1.379932744	0.056284059	4.896088114
572	3.65E-20	1.350547621	0.052777325	4.97086332
572.6666667	3.66E-20	1.367287582	0.050410418	4.689137856
573.3333333	3.67E-20	1.36069997	0.052110401	4.781896594
574	3.66E-20	1.377065532	0.060376186	4.93250131
574.6666667	3.66E-20	1.379409953	0.05889529	4.819399583
575.3333333	3.65E-20	1.366909214	0.064703676	5.013286197
576	3.63E-20	1.359739542	0.05259749	4.763569331
576.6666667	3.66E-20	1.366226721	0.052030563	4.877940652
577.3333333	3.66E-20	1.352475736	0.051706956	4.923788667
578	3.66E-20	1.357640049	0.056763881	4.740564251
578.6666667	3.66E-20	1.34533615	0.044286522	4.834061239
579.3333333	3.65E-20	1.333783058	0.055970899	4.90909715
580	3.65E-20	1.3464857	0.045780839	4.829165297
580.6666667	3.64E-20	1.328095595	0.053643167	4.8420557
581.3333333	3.64E-20	1.332937805	0.057958464	4.845758978
582	3.63E-20	1.332349633	0.040047995	4.826751627
582.6666667	3.63E-20	1.329375974	0.055434688	4.743321282
583.3333333	3.65E-20	1.325064086	0.055200551	4.896887999
584	3.65E-20	1.339607124	0.051191227	4.898915481
584.6666667	3.65E-20	1.321019039	0.054718207	4.851243217
585.3333333	3.63E-20	1.307742762	0.050857113	4.876824035
586	3.62E-20	1.314022072	0.060575269	4.826838105
586.6666667	3.62E-20	1.312099398	0.058235013	4.870293548
587.3333333	3.62E-20	1.316359098	0.053200447	4.874765991
588	3.64E-20	1.308355112	0.053546317	4.836825893
588.6666667	3.64E-20	1.326485021	0.04674567	4.823774027
589.3333333	3.64E-20	1.309793662	0.050010934	4.816187767
590	3.63E-20	1.30711556	0.040751398	4.756157617
590.6666667	3.63E-20	1.280729295	0.057389141	4.886069278
591.3333333	3.63E-20	1.297181844	0.053629164	4.839886817
592	3.64E-20	1.29801453	0.054952088	4.933911183
592.6666667	3.64E-20	1.300592731	0.04811164	4.922618476
593.3333333	3.63E-20	1.292918141	0.053055039	4.899046064
594	3.63E-20	1.292819696	0.036340496	4.864283698
594.6666667	3.65E-20	1.281930646	0.051344424	4.810686867
595.3333333	3.65E-20	1.281060284	0.053741251	4.930022399
596	3.65E-20	1.29118846	0.053078145	4.887569103
596.6666667	3.66E-20	1.261601034	0.061459226	5.07828011
597.3333333	3.65E-20	1.260573378	0.054332638	4.94847821
598	3.66E-20	1.272403962	0.064654108	4.920836695
598.6666667	3.65E-20	1.268587941	0.058436455	4.977047099
599.3333333	3.65E-20	1.272538235	0.052578083	4.919590447
600	3.66E-20	1.271042133	0.053823193	4.941868185
600.6666667	3.66E-20	1.275077981	0.041562564	4.996074666
601.3333333	3.65E-20	1.259757454	0.045521694	4.977608637
602	3.66E-20	1.268018237	0.046844623	5.012397857
602.6666667	3.65E-20	1.25325708	0.053667795	4.996738184
603.3333333	3.65E-20	1.249972297	0.046411759	5.017793265
604	3.66E-20	1.224618043	0.04379125	5.040556916
604.6666667	3.66E-20	1.23342067	0.054417729	5.057743144
605.3333333	3.66E-20	1.233650656	0.042771318	4.902550529
606	3.64E-20	1.241483833	0.05706646	4.987796599
606.6666667	3.64E-20	1.235884183	0.056397201	4.918859146
607.3333333	3.65E-20	1.226063283	0.053644791	4.943095592
608	3.68E-20	1.228834658	0.047045218	4.904670746
608.6666667	3.68E-20	1.239003475	0.04655172	4.906129267
609.3333333	3.68E-20	1.245581769	0.048956854	4.972205914
610	3.67E-20	1.243237321	0.047192489	5.018942823
610.6666667	3.67E-20	1.239642239	0.051165232	5.047168503
611.3333333	3.67E-20	1.225731999	0.048897805	4.921489286
612	3.66E-20	1.218359863	0.049702751	4.976611514
612.6666667	3.66E-20	1.233903868	0.048090862	4.95533736
613.3333333	3.67E-20	1.234949328	0.051118865	5.019196907
614	3.66E-20	1.218708244	0.050076596	4.977884703
614.6666667	3.65E-20	1.232565079	0.050960623	5.044764612
615.3333333	3.65E-20	1.210069137	0.050496577	5.045759477
616	3.66E-20	1.218793175	0.050023954	5.014494458
616.6666667	3.66E-20	1.189298843	0.036914536	5.019143181
617.3333333	3.69E-20	1.225061516	0.044394401	5.158299746
618	3.68E-20	1.228476801	0.050160754	4.997871207
618.6666667	3.70E-20	1.224138239	0.04538377	5.200252186
619.3333333	3.70E-20	1.20818262	0.035027504	5.029490766
620	3.71E-20	1.203685625	0.03731217	5.046276575
620.6666667	3.72E-20	1.213883217	0.043178353	5.0969693
621.3333333	3.73E-20	1.202202663	0.04984153	5.145534416
622	3.73E-20	1.195204856	0.043720929	5.127153172
622.6666667	3.67E-20	1.184205405	0.052240836	5.059543401
623.3333333	3.67E-20	1.180795278	0.046609912	5.069457351
624	3.68E-20	1.195072456	0.044427282	5.097396843
624.6666667	3.65E-20	1.177811724	0.046513644	5.178108392
625.3333333	3.65E-20	1.163862034	0.047147573	5.106545644
626	3.65E-20	1.172818407	0.047309976	5.169790464
626.6666667	3.64E-20	1.170995736	0.057932252	4.982571374
627.3333333	3.69E-20	1.184876812	0.050466892	5.053513175
628	3.68E-20	1.158203877	0.049286948	5.092938877
628.6666667	3.68E-20	1.176891061	0.054637002	5.146919207
629.3333333	3.67E-20	1.163392388	0.052445562	5.142518166
630	3.66E-20	1.193489061	0.053708656	5.023667442
630.6666667	3.66E-20	1.168523806	0.042153565	5.015711729
631.3333333	3.68E-20	1.16876628	0.053586122	5.079086047
632	3.68E-20	1.179265725	0.046693247	5.077915268
632.6666667	3.68E-20	1.178445295	0.042125711	4.985322185
633.3333333	3.67E-20	1.16930355	0.045487653	5.130955771
634	3.68E-20	1.155990831	0.049093711	5.142584527
634.6666667	3.68E-20	1.162018275	0.054506204	5.085765434
635.3333333	3.67E-20	1.153917118	0.050476447	5.06548398
636	3.67E-20	1.154549319	0.060598283	5.259521661
636.6666667	3.67E-20	1.162215443	0.040840475	5.135089987
637.3333333	3.69E-20	1.157800224	0.048281576	5.127035225
638	3.69E-20	1.152096628	0.052870825	5.149858174
638.6666667	3.68E-20	1.154693901	0.050476427	5.18178233
639.3333333	3.68E-20	1.149094071	0.041712973	5.174162408
640	3.67E-20	1.133534808	0.057631102	5.062098579
640.6666667	3.68E-20	1.14137164	0.048609776	5.145381283
641.3333333	3.69E-20	1.152546819	0.046911807	5.101625211
642	3.68E-20	1.153890739	0.055295825	5.068754249
642.6666667	3.67E-20	1.13877537	0.047407583	5.029291836
643.3333333	3.69E-20	1.129640394	0.047502042	5.164295788
644	3.67E-20	1.12959452	0.057366352	5.266167159
644.6666667	3.68E-20	1.12806887	0.056135229	5.036862507
645.3333333	3.69E-20	1.139913554	0.048810351	5.175158401
646	3.68E-20	1.12400631	0.060265219	5.077772035
646.6666667	3.68E-20	1.11681051	0.044697851	5.064517837
647.3333333	3.66E-20	1.112049366	0.050761587	5.197758735
648	3.67E-20	1.132450187	0.045528357	5.056927859
648.6666667	3.68E-20	1.133438232	0.041451226	4.916608224
649.3333333	3.69E-20	1.134735946	0.044801811	5.138434661
650	3.68E-20	1.113089939	0.037528751	5.144146277
650.6666667	3.67E-20	1.112475628	0.053238366	5.042956212
651.3333333	3.67E-20	1.124961738	0.04746475	5.127226274
652	3.66E-20	1.123763977	0.053293842	5.09453544
652.6666667	3.68E-20	1.096292045	0.039692393	5.133086467
653.3333333	3.69E-20	1.125728965	0.046639348	5.148809788
654	3.69E-20	1.116337973	0.039344008	5.13066612
654.6666667	3.69E-20	1.101719144	0.041535938	5.305463226
655.3333333	3.71E-20	1.099962613	0.043890855	5.191816034
656	3.71E-20	1.108300776	0.044390428	5.197471866
656.6666667	3.71E-20	1.095381736	0.034052785	5.128067102
657.3333333	3.69E-20	1.105258519	0.043153222	5.09983466
658	3.68E-20	1.093609618	0.041972255	5.151620693
658.6666667	3.69E-20	1.066145366	0.051325018	5.13295843
659.3333333	3.69E-20	1.100156436	0.037589192	5.143796078
660	3.71E-20	1.091036475	0.035275221	5.237086634
660.6666667	3.71E-20	1.094498315	0.045494454	5.106398592
661.3333333	3.70E-20	1.086507661	0.044962467	5.198951322
662	3.70E-20	1.095795469	0.044826704	5.125559329
662.6666667	3.70E-20	1.081109712	0.038954422	5.138971794
663.3333333	3.68E-20	1.073439522	0.040725878	5.154627585
664	3.70E-20	1.087743355	0.045943848	5.134459225
664.6666667	3.69E-20	1.076892716	0.046505204	5.171357858
665.3333333	3.68E-20	1.059534363	0.042151068	5.058268505
